지역,측정소명,날짜,이산화질소 농도
춘천시,중앙로,2023-11-01,0.018
춘천시,신사우동,2023-11-01,0.016
원주시,중앙동,2023-11-01,0.023
원주시,반곡동,2023-11-01,0.023
원주시,문막읍,2023-11-01,0.019
원주시,지정면,2023-11-01,0.018
강릉시,주문진읍,2023-11-01,0.010
강릉시,옥천동,2023-11-01,0.005
동해시,천곡동,2023-11-01,0.011
삼척시,남양동,2023-11-01,0.011
속초시,금호동,2023-11-01,0.003
태백시,황지동,2023-11-01,0.007
춘천시,중앙로,2023-11-02,0.011
춘천시,신사우동,2023-11-02,0.011
원주시,중앙동,2023-11-02,0.019
원주시,반곡동,2023-11-02,0.016
원주시,문막읍,2023-11-02,0.014
원주시,지정면,2023-11-02,0.014
강릉시,주문진읍,2023-11-02,0.009
강릉시,옥천동,2023-11-02,0.007
동해시,천곡동,2023-11-02,0.011
삼척시,남양동,2023-11-02,0.015
속초시,금호동,2023-11-02,0.005
태백시,황지동,2023-11-02,0.007
춘천시,중앙로,2023-11-03,0.011
춘천시,신사우동,2023-11-03,0.011
원주시,중앙동,2023-11-03,0.015
원주시,반곡동,2023-11-03,0.009
원주시,문막읍,2023-11-03,0.015
원주시,지정면,2023-11-03,0.013
강릉시,주문진읍,2023-11-03,0.005
강릉시,옥천동,2023-11-03,0.005
동해시,천곡동,2023-11-03,0.007
삼척시,남양동,2023-11-03,0.008
속초시,금호동,2023-11-03,0.005
태백시,황지동,2023-11-03,0.006
춘천시,중앙로,2023-11-04,0.006
춘천시,신사우동,2023-11-04,0.004
원주시,중앙동,2023-11-04,0.010
원주시,반곡동,2023-11-04,0.011
원주시,문막읍,2023-11-04,0.012
원주시,지정면,2023-11-04,0.008
강릉시,주문진읍,2023-11-04,0.005
강릉시,옥천동,2023-11-04,0.007
동해시,천곡동,2023-11-04,0.005
삼척시,남양동,2023-11-04,0.009
속초시,금호동,2023-11-04,0.006
태백시,황지동,2023-11-04,0.007
춘천시,중앙로,2023-11-05,0.006
춘천시,신사우동,2023-11-05,0.004
원주시,중앙동,2023-11-05,0.007
원주시,반곡동,2023-11-05,0.005
원주시,문막읍,2023-11-05,0.007
원주시,지정면,2023-11-05,0.007
강릉시,주문진읍,2023-11-05,0.004
강릉시,옥천동,2023-11-05,0.007
동해시,천곡동,2023-11-05,0.010
삼척시,남양동,2023-11-05,0.008
속초시,금호동,2023-11-05,0.004
태백시,황지동,2023-11-05,0.006
춘천시,중앙로,2023-11-06,0.005
춘천시,신사우동,2023-11-06,0.004
원주시,중앙동,2023-11-06,0.005
원주시,반곡동,2023-11-06,0.005
원주시,문막읍,2023-11-06,0.005
원주시,지정면,2023-11-06,0.005
강릉시,주문진읍,2023-11-06,0.005
강릉시,옥천동,2023-11-06,0.005
동해시,천곡동,2023-11-06,0.006
삼척시,남양동,2023-11-06,0.010
속초시,금호동,2023-11-06,0.004
태백시,황지동,2023-11-06,0.004
춘천시,중앙로,2023-11-07,0.007
춘천시,신사우동,2023-11-07,0.005
원주시,중앙동,2023-11-07,0.012
원주시,반곡동,2023-11-07,0.011
원주시,문막읍,2023-11-07,0.010
원주시,지정면,2023-11-07,0.009
강릉시,주문진읍,2023-11-07,0.005
강릉시,옥천동,2023-11-07,0.004
