지역,측정소명,날짜,이산화질소 농도
원주시,지정면,2021-09-17,0.006
강릉시,옥천동,2021-09-17,0.012
동해시,천곡동,2021-09-17,0.009
삼척시,남양동,2021-09-17,0.010
속초시,금호동,2021-09-17,0.006
태백시,황지동,2021-09-17,0.004
춘천시,중앙로,2021-09-18,0.005
춘천시,석사동,2021-09-18,0.008
춘천시,신사우동,2021-09-18,0.003
원주시,중앙동,2021-09-18,0.009
원주시,반곡동,2021-09-18,0.006
원주시,문막읍,2021-09-18,0.006
원주시,지정면,2021-09-18,0.005
강릉시,옥천동,2021-09-18,0.008
동해시,천곡동,2021-09-18,0.005
삼척시,남양동,2021-09-18,0.007
속초시,금호동,2021-09-18,0.004
태백시,황지동,2021-09-18,0.003
춘천시,중앙로,2021-09-19,0.003
춘천시,석사동,2021-09-19,0.007
춘천시,신사우동,2021-09-19,0.002
원주시,중앙동,2021-09-19,0.007
원주시,반곡동,2021-09-19,0.006
원주시,문막읍,2021-09-19,0.005
원주시,지정면,2021-09-19,0.005
강릉시,옥천동,2021-09-19,0.007
동해시,천곡동,2021-09-19,0.004
삼척시,남양동,2021-09-19,0.004
속초시,금호동,2021-09-19,0.006
태백시,황지동,2021-09-19,0.003
춘천시,중앙로,2021-09-20,0.004
춘천시,석사동,2021-09-20,0.004
춘천시,신사우동,2021-09-20,0.002
원주시,중앙동,2021-09-20,0.007
원주시,반곡동,2021-09-20,0.006
원주시,문막읍,2021-09-20,0.006
원주시,지정면,2021-09-20,0.004
강릉시,옥천동,2021-09-20,0.010
동해시,천곡동,2021-09-20,0.005
삼척시,남양동,2021-09-20,0.007
속초시,금호동,2021-09-20,0.007
태백시,황지동,2021-09-20,0.002
춘천시,중앙로,2021-09-21,0.004
춘천시,석사동,2021-09-21,0.006
춘천시,신사우동,2021-09-21,0.003
원주시,중앙동,2021-09-21,0.007
원주시,반곡동,2021-09-21,0.005
원주시,문막읍,2021-09-21,0.006
원주시,지정면,2021-09-21,0.004
강릉시,옥천동,2021-09-21,0.009
동해시,천곡동,2021-09-21,0.012
삼척시,남양동,2021-09-21,0.006
속초시,금호동,2021-09-21,0.006
태백시,황지동,2021-09-21,0.002
춘천시,중앙로,2021-09-22,0.003
춘천시,석사동,2021-09-22,0.004
춘천시,신사우동,2021-09-22,0.002
원주시,중앙동,2021-09-22,0.005
원주시,반곡동,2021-09-22,0.005
원주시,문막읍,2021-09-22,0.005
원주시,지정면,2021-09-22,0.003
강릉시,옥천동,2021-09-22,0.005
동해시,천곡동,2021-09-22,0.004
삼척시,남양동,2021-09-22,0.004
속초시,금호동,2021-09-22,0.004
태백시,황지동,2021-09-22,0.002
춘천시,중앙로,2021-09-23,0.004
춘천시,석사동,2021-09-23,0.007
춘천시,신사우동,2021-09-23,0.004
원주시,중앙동,2021-09-23,0.009
원주시,반곡동,2021-09-23,0.008
원주시,문막읍,2021-09-23,0.007
원주시,지정면,2021-09-23,0.006
강릉시,옥천동,2021-09-23,0.008
동해시,천곡동,2021-09-23,0.005
삼척시,남양동,2021-09-23,0.006
속초시,금호동,2021-09-23,0.005
태백시,황지동,2021-09-23,0.003
춘천시,중앙로,2021-09-24,0.005
춘천시,석사동,2021-09-24,0.004
춘천시,신사우동,2021-09-24,0.003
원주시,중앙동,2021-09-24,0.008
원주시,반곡동,2021-09-24,0.008
원주시,문막읍,2021-09-24,0.009
원주시,지정면,2021-09-24,0.006
강릉시,옥천동,2021-09-24,0.010
동해시,천곡동,2021-09-24,0.010
삼척시,남양동,2021-09-24,0.006
속초시,금호동,2021-09-24,0.006
태백시,황지동,2021-09-24,0.005
춘천시,중앙로,2021-09-25,0.005
춘천시,석사동,2021-09-25,0.004
춘천시,신사우동,2021-09-25,0.003
원주시,중앙동,2021-09-25,0.007
원주시,반곡동,2021-09-25,0.007
원주시,문막읍,2021-09-25,0.008
원주시,지정면,2021-09-25,0.006
강릉시,옥천동,2021-09-25,0.009
동해시,천곡동,2021-09-25,0.005
삼척시,남양동,2021-09-25,0.009
속초시,금호동,2021-09-25,0.006
태백시,황지동,2021-09-25,0.003
춘천시,중앙로,2021-09-26,0.003
춘천시,석사동,2021-09-26,0.003
춘천시,신사우동,2021-09-26,0.001
원주시,중앙동,2021-09-26,0.006
원주시,반곡동,2021-09-26,0.006
원주시,문막읍,2021-09-26,0.007
원주시,지정면,2021-09-26,0.004
강릉시,옥천동,2021-09-26,0.007
동해시,천곡동,2021-09-26,0.005
삼척시,남양동,2021-09-26,0.004
속초시,금호동,2021-09-26,0.005
태백시,황지동,2021-09-26,0.003
춘천시,중앙로,2021-09-27,0.005
춘천시,석사동,2021-09-27,0.005
춘천시,신사우동,2021-09-27,0.003
원주시,중앙동,2021-09-27,0.009
원주시,반곡동,2021-09-27,0.008
원주시,문막읍,2021-09-27,0.008
원주시,지정면,2021-09-27,0.008
강릉시,옥천동,2021-09-27,0.010
동해시,천곡동,2021-09-27,0.005
삼척시,남양동,2021-09-27,0.006
속초시,금호동,2021-09-27,0.007
태백시,황지동,2021-09-27,0.006
춘천시,중앙로,2021-09-28,0.005
춘천시,석사동,2021-09-28,0.007
춘천시,신사우동,2021-09-28,0.004
원주시,중앙동,2021-09-28,0.010
원주시,반곡동,2021-09-28,0.007
원주시,문막읍,2021-09-28,0.007
원주시,지정면,2021-09-28,0.007
강릉시,옥천동,2021-09-28,0.008
동해시,천곡동,2021-09-28,0.009
삼척시,남양동,2021-09-28,0.006
속초시,금호동,2021-09-28,0.006
태백시,황지동,2021-09-28,2.339
춘천시,중앙로,2021-09-29,0.008
춘천시,석사동,2021-09-29,0.008
춘천시,신사우동,2021-09-29,0.006
원주시,중앙동,2021-09-29,0.014
원주시,반곡동,2021-09-29,0.010
원주시,문막읍,2021-09-29,0.012
원주시,지정면,2021-09-29,0.009
강릉시,옥천동,2021-09-29,0.007
동해시,천곡동,2021-09-29,0.009
삼척시,남양동,2021-09-29,0.010
속초시,금호동,2021-09-29,0.007
태백시,황지동,2021-09-29,0.006
춘천시,중앙로,2021-09-30,0.007
춘천시,석사동,2021-09-30,0.008
춘천시,신사우동,2021-09-30,0.004
원주시,중앙동,2021-09-30,0.010
원주시,반곡동,2021-09-30,0.009
원주시,문막읍,2021-09-30,0.006
원주시,지정면,2021-09-30,0.006
강릉시,옥천동,2021-09-30,0.008
동해시,천곡동,2021-09-30,0.012
삼척시,남양동,2021-09-30,0.008
속초시,금호동,2021-09-30,0.007
태백시,황지동,2021-09-30,0.006
춘천시,중앙로,2021-09-31,0
춘천시,석사동,2021-09-31,0
춘천시,신사우동,2021-09-31,0
원주시,중앙동,2021-09-31,0
원주시,반곡동,2021-09-31,0
원주시,문막읍,2021-09-31,0
원주시,지정면,2021-09-31,0
강릉시,옥천동,2021-09-31,0
동해시,천곡동,2021-09-31,0
삼척시,남양동,2021-09-31,0
속초시,금호동,2021-09-31,0
태백시,황지동,2021-09-31,0
